step,mode,sim_time_sec,ref_idx,segment,ref_x,ref_y,ref_yaw,ref_v,ref_w,x,y,yaw,v_meas,w_meas,e_x,e_y,e_psi,cmd_v,cmd_w
285,deepc,4063.9,304,straight_2,2.301955879267506,1.5233461066744467,1.5749999999999964,0.25,0.0,2.2873602457433173,1.5225683344018655,1.580500969546354,0.27152047181751043,0.010120427175152803,0.0006360924618060154,-0.01460249410410589,-0.0055009695463574815,0.2660416209702287,0.006514011685254984
286,deepc,4063.9500000000003,305,straight_2,2.3019033335071972,1.5358459962316817,1.5749999999999964,0.25,0.0,2.2871978291576025,1.539209572452497,1.5808290253351882,0.2785217492544764,0.0050214348359580215,-0.003510940358782039,-0.01467101908410792,-0.0058290253351920285,0.2669759167516168,0.005292362232354459
287,deepc,4064.0000000000005,306,straight_2,2.3018507877468886,1.5483458857889167,1.5749999999999964,0.25,0.0,2.287084898796168,1.5504107557131424,1.581273342355742,0.28004381150144503,0.011107917203949453,-0.0022194562151869332,-0.014743445269605611,-0.006273342355745726,0.26691493773618147,-0.00913134480732483
288,deepc,4064.05,308,straight_2,2.3017456962262712,1.5733456649033868,1.5749999999999964,0.25,0.0,2.286906484250524,1.5672617592715028,1.5815664921774775,0.28096309463483277,-0.015537857909513791,0.00592373510215951,-0.014903874739083101,-0.006566492177481287,0.2606875002771143,0.002979111844967532
289,deepc,4064.1000000000004,308,straight_2,2.3017456962262712,1.5733456649033868,1.5749999999999964,0.25,0.0,2.286786725695017,1.5784931640226167,1.5809631819358585,0.2803150308314347,-0.013604828190391471,-0.005299316152451799,-0.01490586444503518,-0.005963181935862316,0.2595698514203074,0.0012689562878918756
290,deepc,4064.15,310,straight_2,2.301640604705654,1.5983454440178568,1.5749999999999964,0.25,0.0,2.2866170035367532,1.5949556175373971,1.58126432475378,0.2742933585681613,0.004566825322477971,0.00323237660109604,-0.015058262089580795,-0.00626432475378369,0.2655111241561477,-0.010062993608968417
291,deepc,4064.2000000000003,311,straight_2,2.3015880589453452,1.6108453335750919,1.5749999999999964,0.25,0.0,2.286502719005842,1.605884276914687,1.5813505356695798,0.2732314240295296,0.0021552896986679884,0.004801569480788647,-0.01513685881546357,-0.006350535669583657,0.2606548809433509,0.00796888678803714
292,deepc,4064.2500000000005,312,straight_2,2.3015355131850366,1.6233452231323269,1.5749999999999964,0.25,0.0,2.2863298944997865,1.6225398803392488,1.5808341880919232,0.2743757523400343,0.0135630867147386,0.0006526728926418539,-0.015212936426305047,-0.0058341880919270395,0.262733031476374,-0.006827021877510891
293,deepc,4064.3,313,straight_2,2.301482967424728,1.635845112689562,1.5749999999999964,0.25,0.0,2.2862184367004588,1.6335142568022147,1.581377837165948,0.27437355874591607,0.013591214260104586,0.0021692066215439026,-0.015288339675477767,-0.0063778371659513056,0.2696590947235056,-0.007088228838670883
294,deepc,4064.3500000000004,314,straight_2,2.3014304216644192,1.648345002246797,1.5749999999999964,0.25,0.0,2.2860438113219868,1.650167167988102,1.580905936111469,0.28385167458964183,-0.012088010517325859,-0.001977622595195122,-0.015367402991059041,-0.0059059361114726094,0.26385427125001437,0.011592457113055288
295,deepc,4064.4,315,straight_2,2.3013778759041106,1.660844891804032,1.5749999999999964,0.25,0.0,2.2859293077743668,1.6615206579014425,1.5804224140065553,0.2838516798526326,-0.012088043735194703,-0.0008244417564011859,-0.015441347508169364,-0.005422414006559073,0.26489677412281043,-0.017228878077855732
296,deepc,4064.4500000000003,316,straight_2,2.301325330143802,1.673344781361267,1.5749999999999964,0.25,0.0,2.2857648613881696,1.6782518004162976,1.5807911302053115,0.2788386547704377,-0.028820941534678853,-0.0050622951978785205,-0.015510647672840099,-0.005791130205315298,0.26088760450300796,-0.01914421547184817
297,deepc,4064.5000000000005,317,straight_2,2.3012727843834933,1.685844670918502,1.5749999999999964,0.25,0.0,2.2856556006006206,1.6894010715100836,1.5796181015056745,0.27846445937340036,-0.029112207888943458,-0.003694031696314245,-0.01558520273536566,-0.004618101505678318,0.26406168900974425,-0.0009983505472721237
298,deepc,4064.55,319,straight_2,2.301167692862876,1.710844450032972,1.5749999999999964,0.25,0.0,2.2855164042665947,1.7059147964822499,1.5780051917626494,0.27795967138805444,0.0,0.0048166984109860485,-0.015686418816027874,-0.0030051917626527924,0.25695926114595324,-0.03591772723525024
299,deepc,4064.6000000000004,319,straight_2,2.301167692862876,1.710844450032972,1.5749999999999964,0.25,0.0,2.2854350425071037,1.7170265787854824,1.5778928366855827,0.27732898923196597,-0.0046313096646944645,-0.006293619057523196,-0.01568838303613139,-0.002892836685586264,0.2540529962258711,-0.030892953746438485
300,deepc,4064.65,321,straight_2,2.3010626013422586,1.735844229147442,1.5749999999999964,0.25,0.0,2.2853346192250963,1.7332275023477557,1.574384768556528,0.2675942684616811,-0.05053934024607828,0.0025602711252922104,-0.015737270804906715,0.0006152314434686446,0.26197576061594646,-0.017966958392891686
301,deepc,4064.7000000000003,322,straight_2,2.30101005558195,1.748344118704677,1.5749999999999964,0.25,0.0,2.2852966172979032,1.7439322970705529,1.5723037763674286,0.26821326562305015,-0.04993989817369621,0.00438812941455101,-0.015720071026526037,0.002696223632567829,0.24992195923705193,-0.007742269778717278
302,deepc,4064.7500000000005,323,straight_2,2.3009575098216413,1.7608440082619121,1.5749999999999964,0.25,0.0,2.285275639371141,1.7604674078666929,1.5704800623013193,0.2747334521062631,-0.029612323829624494,0.00038155999511855007,-0.015681750560893454,0.00451993769867709,0.2539395749330562,-0.00904549968671136
303,deepc,4064.8,324,straight_2,2.3009049640613326,1.7733438978191471,1.5749999999999964,0.25,0.0,2.285277399873902,1.771000615140235,1.56995968897556,0.26307574515775517,-0.013204421077899011,0.002356356468504711,-0.01562559823939173,0.005040311024436583,0.25943104921285226,-0.00241204087168859
304,deepc,4064.8500000000004,325,straight_2,2.300852418301024,1.7858437873763822,1.5749999999999964,0.25,0.0,2.285293244973702,1.7870062789913508,1.5690695863006703,0.26787682914073635,-0.014220649866222599,-0.0011356232406176314,-0.015561157451805686,0.00593041369932612,0.24709668191354703,-0.005326985291935505
305,deepc,4064.9,326,right_turn,2.3007998725407153,1.7983436769336172,1.5749999999999964,0.2,-0.25,2.285311412608938,1.79792967655362,1.5689053312798704,0.27308531508016665,-0.004106399621024088,0.0004432882306032764,-0.015487649367076651,0.006094668720125984,0.2427945467672513,-0.11332648667077062
306,deepc,4064.9500000000003,328,right_turn,2.300840798248707,1.8183432444361878,1.5499999999999965,0.2,-0.25,2.285342224154735,1.8136741462439399,1.5683526567490165,0.25977201443290837,-0.015013882247884247,0.004706957615014207,-0.01548711809490876,-0.018352656749019758,0.23432733341826478,-0.138233702263444
307,deepc,4065.0000000000005,329,right_turn,2.301048746526738,1.8283410820780814,1.5374999999999965,0.2,-0.25,2.2853730237235297,1.8238973797386029,1.5634857099041686,0.25502692999633086,-0.1555304719696162,0.004558181776014081,-0.01564281799362648,-0.02598570990417226,0.230398068754452,-0.20488760847828033
308,deepc,4065.05,330,right_turn,2.3013816482750657,1.8383355393632952,1.5249999999999966,0.2,-0.25,2.285517739156071,1.8388630639440153,1.5513488268334719,0.2466001034042271,-0.24702576882370914,-0.00021893090212887978,-0.015871167694252383,-0.02634882683347506,0.2287927994026427,-0.24622083581410475
309,deepc,4065.1000000000004,331,right_turn,2.30183945147847,1.8483250546782117,1.5124999999999966,0.2,-0.25,2.2857124032555545,1.8486288440651037,1.541192388029325,0.24339487309004054,-0.24692570438068512,0.00017369813876544978,-0.016128973970231886,-0.028692388029328164,0.22313893181278233,-0.2245316154898676
310,deepc,4065.15,332,right_turn,2.302422084606131,1.858308067181387,1.4999999999999967,0.2,-0.25,2.2861834081349257,1.863073233174885,1.5242561675060857,0.2392304517364497,-0.30036621921069473,-0.0040045284875882175,-0.01644278480289026,-0.024256167506089277,0.21447526272428696,-0.22258901996335484
311,deepc,4065.2000000000003,333,right_turn,2.303129456622808,1.8682830170474276,1.4874999999999967,0.2,-0.25,2.286626280428425,1.8725417733802234,1.512957011949253,0.2354877146221929,-0.2753068352243463,-0.0032976344462726046,-0.016721765369234868,-0.025457011949256092,0.21352666511857885,-0.24981253736006112
312,deepc,4065.2500000000005,335,right_turn,2.304917955748529,1.8882024961089077,1.4624999999999968,0.2,-0.25,2.2874614023490993,1.8862145489908337,1.495576362324452,0.2250510780044089,-0.2942661863851322,0.0032941692557149206,-0.017257799374372614,-0.03307636232445521,0.21001444784616843,-0.23936680521949102
313,deepc,4065.3,336,right_turn,2.3059988034082224,1.89814391292627,1.4499999999999968,0.2,-0.25,2.288139279438708,1.8951788081597725,1.483893260776915,0.2246820313743681,-0.2930518907151243,0.0045040099445618955,-0.01753477508020156,-0.03389326077691823,0.21352876571516716,-0.29303371073178286
314,deepc,4065.3500000000004,337,right_turn,2.307203831101896,1.9080710428366459,1.437499999999997,0.2,-0.25,2.2893360804274168,1.9084350023076853,1.4666892030808747,0.221363522280833,-0.2848725252365666,0.0014948128881859583,-0.017808832502194765,-0.029189203080878023,0.21357518124125535,-0.30191418850426643
315,deepc,4065.4,338,right_turn,2.3085328505464244,1.9179823347461835,1.424999999999997,0.2,-0.25,2.290275855996287,1.9173747332691904,1.4531171748538507,0.22477151421353572,-0.3432662996048272,0.002746911448727398,-0.018059388335473645,-0.02811717485385401,0.21126332722210292,-0.2490388101978336
316,deepc,4065.4500000000003,339,right_turn,2.309985654085223,1.9278762400356864,1.412499999999997,0.2,-0.25,2.2919118953033335,1.9307620651252122,1.4321637412046833,0.2246091660409406,-0.3327340724872926,-0.000360544417610068,-0.01829914617342013,-0.019663741204686502,0.2159811151004121,-0.2695510676507081
317,deepc,4065.5000000000005,340,right_turn,2.311562014720695,1.9377512128025822,1.399999999999997,0.2,-0.25,2.2931449581887864,1.9395991654153626,1.4202547865180903,0.22238207762824164,-0.2908491453890337,0.0009350194349445748,-0.0184859037868011,-0.020254786518093315,0.21273690841040604,-0.24946972144818322
318,deepc,4065.55,341,right_turn,2.3132616861496973,1.9476057101024669,1.387499999999997,0.2,-0.25,2.295225843936901,1.9529997469758065,1.4013757422299529,0.22639809885664158,-0.3129745474956323,-0.0022757624039098116,-0.01868711169755185,-0.0138757422299558,0.21625248237131758,-0.23964899036436416
319,deepc,4065.6000000000004,342,right_turn,2.315084402802028,1.957438192190186,1.3749999999999971,0.2,-0.25,2.2967406757474866,1.961847347925501,1.3895557508409886,0.22393321777219244,-0.2913523915692965,-0.0010304812325494174,-0.018838022321335444,-0.0145557508409917,0.22015007277213067,-0.23547073281916067
320,deepc,4065.65,343,right_turn,2.3170298798819178,1.9672471227604176,1.3624999999999972,0.2,-0.25,2.299231838800195,1.9751976359185632,1.3722420869757863,0.22775489745572458,-0.2819318556453947,-0.004283605244047832,-0.01901661515458808,-0.009742086975789377,0.21393720430003357,-0.2529842467553508
321,deepc,4065.7010000000005,345,right_turn,2.3212878802834616,1.9867882027659827,1.3374999999999972,0.2,-0.25,2.3020005681039657,1.9887373358708622,1.3548205844848187,0.2281814239484604,-0.321639101616933,0.0022294322745463665,-0.019256925058354406,-0.01732058448482121,0.21269779742822262,-0.21812082175776648
322,deepc,4065.751,346,right_turn,2.323599738301216,1.9965172989473217,1.3249999999999973,0.2,-0.25,2.303939552118855,1.9975625567490065,1.3429120237009404,0.2251952166518587,-0.2803839220903004,0.003423336630053549,-0.01938804401981847,-0.017912023700943358,0.21226256154529358,-0.26457184524327226
323,deepc,4065.8,347,right_turn,2.3260330262426825,2.0062167375802487,1.3124999999999973,0.2,-0.25,2.3059667158642245,2.006302592433786,1.3325757147142119,0.22389213245396294,-0.254741108169004,0.004651694534521945,-0.019519885276762884,-0.02007571471421432,0.21020377600868448,-0.26719290206230184
324,deepc,4065.8500000000004,348,right_turn,2.328587363911571,2.0158850031472104,1.2999999999999974,0.2,-0.25,2.3091730174337757,2.0193229212652377,1.3145858101398362,0.22334309605808333,-0.3104002623636732,0.0015942226190086587,-0.019651834122727044,-0.014585810139839062,0.21692104160110595,-0.2601529421989087
325,deepc,4065.9,349,right_turn,2.331262352197817,2.025520585001382,1.2874999999999974,0.2,-0.25,2.311420736199021,2.0278922248098485,1.3020124632932872,0.22147331626951333,-0.3156181467128031,0.0029826378821377884,-0.019759004835487416,-0.014512463293289812,0.21324997049526712,-0.23667023946564605
326,deepc,4065.9500000000003,350,right_turn,2.334057573139943,2.035121977602703,1.2749999999999975,0.2,-0.25,2.315079757349102,2.040984057723867,1.2829364893846729,0.22745110097034718,-0.3025257362229914,-0.0002330604136035119,-0.019861197304836768,-0.007936489384675394,0.21575251313547744,-0.2465439968591899
327,deepc,4066.0000000000005,351,right_turn,2.3369725899903644,2.0446876807531127,1.2624999999999975,0.2,-0.25,2.3176403309398417,2.0496284286991435,1.2715480169026687,0.22460690684700513,-0.27869597967870174,0.0009780157547946552,-0.019929644137467655,-0.009048016902671208,0.21916451227270617,-0.22170625688167384
328,deepc,4066.05,352,right_turn,2.3400069472836282,2.0542161998309556,1.2499999999999976,0.2,-0.25,2.3216986951132603,2.0626344540548294,1.2542268750352936,0.2277431873135042,-0.28485762952554994,-0.0023004312775247032,-0.020019168755194005,-0.004226875035295841,0.22088877962241427,-0.23273084850867518
329,deepc,4066.1000000000004,353,right_turn,2.343160170907581,2.0637060460245116,1.2374999999999976,0.2,-0.25,2.3245592931797128,2.0713604615958756,1.2434739442017049,0.23054278078747076,-0.2603002766158697,-0.0012676721520572505,-0.02007425558523023,-0.005973944201707049,0.2199833368771502,-0.22687960702945104
330,deepc,4066.15,354,right_turn,2.346431768177447,2.07315573656462,1.2249999999999976,0.2,-0.25,2.329076975997685,2.0845382800748564,1.2272484307093543,0.23250156695228918,-0.27184569646284035,-0.0048718000565983475,-0.02017465421199783,-0.0022484307093568745,0.2166040680406904,-0.22714349893246685
331,deepc,4066.2000000000003,355,right_turn,2.349821227912808,2.0825637949563585,1.2124999999999977,0.2,-0.25,2.33220015409691,2.093263212716288,1.216609728964958,0.23156109449354503,-0.26497018729742694,-0.0039238190771451985,-0.020238167572106214,-0.004109728964960091,0.21387708812046585,-0.21431971609541653
332,deepc,4066.2500000000005,357,right_turn,2.3569515980622437,2.1012491420694173,1.1874999999999978,0.2,-0.25,2.337006695423002,2.106144372994556,1.2003661328940296,0.22796036590827037,-0.2659161036801191,0.002657187741097867,-0.02036422796002412,-0.012866132894031601,0.21180419875763326,-0.22467434045657356
333,deepc,4066.3,358,right_turn,2.3606913943704892,2.110523511243266,1.1749999999999978,0.2,-0.25,2.340284352833011,2.1145793823312595,1.1899366523236266,0.22526942075708453,-0.2546172613278349,0.0038204292191464794,-0.020452426632951947,-0.014936652323628508,0.20816972649871562,-0.2612119564519254
334,deepc,4066.3500000000004,359,right_turn,2.3645468251066486,2.1197504096299764,1.1624999999999979,0.2,-0.25,2.3452811042706645,2.1269567036025605,1.1736111802961888,0.21953738395085046,-0.3086773021096591,0.0008071369069458005,-0.020553520432344912,-0.011111180296190959,0.21624299923154885,-0.260610937731799
335,deepc,4066.4,360,right_turn,2.368517287867513,2.1289283955454477,1.149999999999998,0.2,-0.25,2.3486747360882982,2.1350382055402592,1.1614085508016632,0.21912564182163577,-0.3050657374390201,0.0022933595389697413,-0.020634852587516597,-0.01140855080166503,0.21607465461249015,-0.2296809667226366
336,deepc,4066.4500000000003,361,right_turn,2.3726021622763547,2.138056034948053,1.137499999999998,0.2,-0.25,2.354073672804977,2.1473524050595003,1.14213195292036,0.2267850351531056,-0.2942241866549596,-0.0007537654615729396,-0.020716159319934212,-0.004631952920362004,0.21375298169263954,-0.2339782884063673
337,deepc,4066.5000000000005,362,right_turn,2.376800810079857,2.1471319016627057,1.124999999999998,0.2,-0.25,2.357852726355767,2.155621027696846,1.1313201280129468,0.22734361376820522,-0.269983045178796,0.00037931201833888914,-0.020759365597999374,-0.006320128012948789,0.21917565395754557,-0.2260662705934557
338,deepc,4066.55,363,right_turn,2.381112575247844,2.1561545776036968,1.112499999999998,0.2,-0.25,2.3636480329866374,2.1678518758098955,1.1145670275911919,0.2270772671544603,-0.2958937437784924,-0.002806612690261426,-0.02083170532925885,-0.002067027591193593,0.21941336622134483,-0.21838410465318286
339,deepc,4066.6000000000004,364,right_turn,2.3855367840757795,2.1651226529962666,1.099999999999998,0.2,-0.25,2.3676885718983463,2.1760785039891544,1.1034537276015854,0.23023439253113903,-0.26802076340013253,-0.0017401451121303608,-0.020870104070123026,-0.003453727601587353,0.22462507592822561,-0.2186068956431989
340,deepc,4066.65,366,right_turn,2.3947197501559003,2.1828894059121713,1.0749999999999982,0.2,-0.25,2.373964643603183,2.188431963522353,1.0880853085735493,0.231142884158285,-0.2582922099287518,0.004724885953128617,-0.020956379592065866,-0.013085308573550947,0.21864873518014588,-0.22970878697725536
341,deepc,4066.7000000000003,366,right_turn,2.3947197501559003,2.1828894059121713,1.0749999999999982,0.2,-0.25,2.378318476263917,2.1967309760170015,1.0770982709955428,0.23518966869063998,-0.2681669251423573,-0.004416371612456021,-0.02100205966155414,-0.0020982709955443823,0.21404787419413257,-0.2539296805724224
342,deepc,4066.7500000000005,368,right_turn,2.4043439692653377,2.20042105676818,1.0499999999999983,0.2,-0.25,2.384915917330538,2.2088999478885145,1.059934720217696,0.2269195301341423,-0.3106519319849975,0.002102602001822854,-0.021093123558015042,-0.009934720217697812,0.22332027576151528,-0.21166265074894433
343,deepc,4066.8,369,right_turn,2.409319679744255,2.2090952890241202,1.0374999999999983,0.2,-0.25,2.389329576931391,2.216769303054617,1.0480145920299024,0.2257165319815091,-0.29712819601551543,0.0033318796403429057,-0.02115167321682622,-0.010514592029903902,0.2083352825554827,-0.2338037227955313
344,deepc,4066.8500000000004,370,right_turn,2.4144034265804306,2.2177066488531874,1.0249999999999984,0.2,-0.25,2.3963075639894433,2.228790183475286,1.031309108263283,0.23314034702727354,-0.2671002073714335,-0.00021359050703777076,-0.021219315769516654,-0.0063091082632844575,0.21409867814181124,-0.25118414797800026
345,deepc,4066.9,371,right_turn,2.4195944154487643,2.2262537907479283,1.0124999999999984,0.2,-0.25,2.4009338678473084,2.2365096093641497,1.0188815498020636,0.22251729247053814,-0.30201394635777296,0.0010510168729857446,-0.021267186363215333,-0.0063815498020654005,0.22155302229077425,-0.2284474693057335
346,deepc,4066.9500000000003,372,right_turn,2.4248918352678066,2.234735379234811,0.9999999999999984,0.2,-0.25,2.408049644545117,2.2479814043408295,1.0010401583648172,0.225581090173734,-0.29570084825735293,-0.0020684558098561408,-0.02132693273800533,-0.001040158364818744,0.21310705007154837,-0.2033438739545899
347,deepc,4067.0000000000005,373,right_turn,2.430294858326488,2.24315008908289,0.9874999999999985,0.2,-0.25,2.41300632282803,2.2557114518116586,0.9890881549775646,0.2309496022126293,-0.28665844708756133,-0.0009961168112576461,-0.021346874351611225,-0.0015881549775662585,0.2250123320603404,-0.22928433996134912
348,deepc,4067.05,374,right_turn,2.4358026404134483,2.251496605510871,0.9749999999999985,0.2,-0.25,2.4205659206496004,2.2671352023836886,0.9729119238179583,0.22668331228379673,-0.2613649846492593,-0.004349067840678941,-0.021396470508700728,0.0020880761820403215,0.2132405995892473,-0.21307434230561784
349,deepc,4067.1000000000004,375,right_turn,2.4414143209489416,2.259773624392544,0.9624999999999986,0.2,-0.25,2.4257975278296273,2.2748065408062814,0.9607024705117586,0.23377067394183865,-0.2948313215351485,-0.003373337852838665,-0.02141245887245289,0.0017975294882397463,0.22200257655080802,-0.19086924795355872
350,deepc,4067.15,377,right_turn,2.45294585401394,2.2761140075084407,0.9374999999999987,0.2,-0.25,2.433728382129312,2.2860783109657286,0.9438536778429623,0.22926543176295375,-0.26169710577299554,0.003205003118984138,-0.021408561932850387,-0.006353677842963812,0.22001440430939317,-0.2218307426352691
351,deepc,4067.2000000000003,378,right_turn,2.458863904764865,2.2841748185910475,0.9249999999999987,0.2,-0.25,2.439141680636615,2.2935485434933955,0.9338479454748684,0.23137225171455067,-0.24499659193872453,0.00419402093753131,-0.021429956404187427,-0.008847945474869778,0.2089628674889531,-0.23670899784276395
352,deepc,4067.2500000000005,379,right_turn,2.464882250688686,2.292161026223036,0.9124999999999988,0.2,-0.25,2.4474350218493317,2.304692031772457,0.9182457524660738,0.23111597325808497,-0.26485032588235896,0.0006378618690530014,-0.021471493345559964,-0.005745752466074894,0.2241064773360715,-0.2425303158243253
353,deepc,4067.3,380,right_turn,2.4709999514310974,2.3000713825757106,0.8999999999999988,0.2,-0.25,2.452873816299985,2.3118004806745724,0.9058593641234591,0.22222137764084215,-0.29628147305448205,0.0019537176664613885,-0.02150143028460746,-0.005859364123460331,0.21650319784266728,-0.21571915254783375
354,deepc,4067.3500000000004,381,right_turn,2.477216051113804,2.3079046516719854,0.8874999999999988,0.2,-0.25,2.4614036713598977,2.322598069819199,0.8869892672790907,0.23373300668698976,-0.3015611825565712,-0.00140049374938901,-0.02153988179142447,0.0005107327209081802,0.21535671612820742,-0.22081883868495525
355,deepc,4067.4,382,right_turn,2.4835295784838776,2.315659609579501,0.8749999999999989,0.2,-0.25,2.4672550607419863,2.3297759848715502,0.8756422955474868,0.23032609000420776,-0.2732373281563847,-0.00041685232139938334,-0.021539689256330083,-0.0006422955474878478,0.22021549786706046,-0.20567413711706778
356,deepc,4067.4500000000003,383,right_turn,2.489939547065511,2.323335044601861,0.8624999999999989,0.2,-0.25,2.476043472193043,2.340253200385462,0.8596449992702162,0.22813572077914723,-0.27239573645284526,-0.003747321357222458,-0.02157040738199277,0.0028550007297827307,0.2183324509036324,-0.2055317991316904
357,deepc,4067.5000000000005,385,right_turn,2.503044786773004,2.3384425615193627,0.837499999999999,0.2,-0.25,2.4850842084750377,2.3506868532142042,0.8443596645787841,0.2306542623859908,-0.2473273896515497,0.00277642684021487,-0.021559139730209106,-0.006859664578785285,0.22471534321290706,-0.20288986757224026
358,deepc,4067.55,386,right_turn,2.509738010231822,2.345872282895722,0.8249999999999991,0.2,-0.25,2.4911952805337743,2.357562560220966,0.834686591805191,0.23003095400798043,-0.24380257127875127,0.0037862714436784767,-0.02159072849976977,-0.009686591805191824,0.21791432485097817,-0.247453288349285
359,deepc,4067.6000000000004,387,right_turn,2.5165235798880605,2.353217760718188,0.8124999999999991,0.2,-0.25,2.497464122247358,2.364475529085513,0.8240707914862632,0.23424358542681606,-0.2571163615645894,0.004683664193683034,-0.02163477672385113,-0.011570791486263943,0.21776423557165192,-0.24344459497965576
360,deepc,4067.65,388,right_turn,2.5234004355102657,2.360477847270795,0.7999999999999992,0.2,-0.25,2.5068986990880844,2.374606190296866,0.8068345010093235,0.22938310726638914,-0.28876164152974926,0.0012136085501876625,-0.021689733421515055,-0.006834501009324256,0.22331947452143133,-0.23960617600075568
361,deepc,4067.7000000000003,389,right_turn,2.5303675026037373,2.36765140817979,0.7874999999999992,0.2,-0.25,2.5132433115714843,2.3812259141547023,0.795460697053475,0.22922515774829982,-0.2843158567945373,0.0022914529851184185,-0.02173141445440263,-0.007960697053476018,0.21446086744838627,-0.22081006955039437
362,deepc,4067.7500000000005,390,right_turn,2.537423692578417,2.374737322590876,0.7749999999999992,0.2,-0.25,2.523049840324798,2.391164652537427,0.7778527309161456,0.23465174362029076,-0.2828208045646804,-0.001287650783752677,-0.021790060881989724,-0.002852730916146129,0.21748909281019482,-0.23388578179802394
363,deepc,4067.8,391,right_turn,2.5445679029189763,2.381734483344342,0.7624999999999993,0.2,-0.25,2.5295884030662408,2.3976018209354235,0.7662601510140864,0.228145090922682,-0.27901582845679884,-0.0002102681231396751,-0.021820027621060396,-0.0037601510140872207,0.21816510836888303,-0.20904712239736387
364,deepc,4067.8500000000004,392,right_turn,2.5517990173570846,2.3886417971480562,0.7499999999999993,0.2,-0.25,2.5395107259020233,2.4070954442441805,0.7499584881381157,0.22893411872898034,-0.2613827080542597,-0.0035866068288409516,-0.02187865282617145,4.151186188350309e-05,0.22095615379211933,-0.2170147823862611
365,deepc,4067.9,393,right_turn,2.5591159060458226,2.3954581847482896,0.7374999999999994,0.2,-0.25,2.5462289976782793,2.41335245940781,0.7401088089785683,0.22977949344063978,-0.24649123122599095,-0.0025516997615951838,-0.021903568229639958,-0.002608808978568966,0.22061768243759294,-0.21448339646823397
366,deepc,4067.9500000000003,395,right_turn,2.574002419955881,2.408813935524981,0.7124999999999995,0.2,-0.25,2.5565457183663574,2.4227198652447073,0.7247256396454386,0.23257913414932624,-0.25341360707858845,0.0038508477845590403,-0.021983682200573187,-0.012225639645439212,0.21642302179024261,-0.2216405780114531
367,deepc,4068.0000000000005,396,right_turn,2.581569719189689,2.415351211892552,0.6999999999999995,0.2,-0.25,2.563500772973025,2.428875910928371,0.7146683172651758,0.23205225472656946,-0.25365254602048687,0.004784027155788975,-0.02205713910648554,-0.014668317265176256,0.21444562717278295,-0.2570189293425452
368,deepc,4068.05,397,right_turn,2.589218141062534,2.4217933887649292,0.6874999999999996,0.2,-0.25,2.573869753748445,2.4378190027708513,0.6982711988892367,0.22573187398238576,-0.3001688475666591,0.0014533918993041798,-0.0221422887118094,-0.010771198889237166,0.2200114971569637,-0.2597528423600714
369,deepc,4068.1000000000004,398,right_turn,2.5969464905240587,2.428139459565082,0.6749999999999996,0.2,-0.25,2.58078805624454,2.4436213007034,0.6862644449850478,0.2257318548248073,-0.30016884712281977,0.0026903676490092517,-0.022215857519141506,-0.011264444985048083,0.21719400075438983,-0.23023181421460906
370,deepc,4068.15,399,right_turn,2.604753560035383,2.4343884327323586,0.6624999999999996,0.2,-0.25,2.591478079273989,2.4523131202121586,0.6676585356101424,0.23128140302355055,-0.2925517960012753,-0.0006731685824403356,-0.022295283240054524,-0.005158535610142678,0.21457993577360768,-0.2324778794216491
371,deepc,4068.2000000000003,400,right_turn,2.6126381297577796,2.440539331877416,0.6499999999999997,0.2,-0.25,2.5986836394393,2.4579932204840182,0.6566125787427145,0.22852070513000014,-0.2706465947535412,0.0003983528279705405,-0.022342948385668998,-0.006612578742714703,0.21906326792162853,-0.225579946724176
372,deepc,4068.2500000000005,401,right_turn,2.62059896774327,2.4465911959347766,0.6374999999999997,0.2,-0.25,2.6094576252312462,2.466245507306762,0.6401462354312244,0.22600172746562705,-0.27371541381731296,-0.0028043198934341595,-0.022417788883216896,-0.002646235431224664,0.21965179101112794,-0.21635014419175422
373,deepc,4068.3,402,right_turn,2.628634830127116,2.4525430793129934,0.6249999999999998,0.2,-0.25,2.6168004881898437,2.4717098768907326,0.628988790364443,0.22993993029665144,-0.26899554413431637,-0.0017068324086351224,-0.022461177653968663,-0.003988790364443329,0.22442728453312985,-0.21813022874427312
374,deepc,4068.3500000000004,404,right_turn,2.6449265942150517,2.464143199920405,0.5999999999999999,0.2,-0.25,2.628033337387106,2.4798358332184223,0.6137027766932841,0.2313855897032345,-0.2557685166838463,0.004773231682286085,-0.022557861720211632,-0.013702776693284235,0.2189938181274064,-0.2319637398064126
375,deepc,4068.4,404,right_turn,2.6449265942150517,2.464143199920405,0.5999999999999999,0.2,-0.25,2.635700524462557,2.4852320821840346,0.602845507473151,0.23524036203954882,-0.26544205513037694,-0.004357407909081734,-0.02260252894082869,-0.0028455074731512653,0.2152264065222477,-0.25478255738014033
376,deepc,4068.4500000000003,406,right_turn,2.6615032401993517,2.475332444001872,0.575,0.2,-0.25,2.647159589029686,2.493066602043523,0.5860904495654325,0.23028879943608666,-0.27502731258143653,0.0021409234752005173,-0.02270808527808168,-0.011090449565432703,0.2246366584240268,-0.21246071552663953
377,deepc,4068.5000000000005,407,right_turn,2.669895163223558,2.4807707919087085,0.5625,0.2,-0.25,2.654725786329452,2.4980854009445395,0.574080899645895,0.22701391900458984,-0.2972662781877869,0.003334673172646154,-0.022776866251764012,-0.011580899645895038,0.20984670453818488,-0.23715509208716348
