step,segment,sim_time_sec,ref_x,ref_y,ref_yaw,ref_v,ref_w,x,y,yaw,v_meas,w_meas,e_x,e_y,e_psi,cmd_v,cmd_w,cmd_v_nom,cmd_w_nom,dv_pert,dw_pert
489,straight_3,27.050000,3.308261,2.606696,-0.000000,0.250000,0.000000,3.333308,2.611905,-0.012910,0.233671,0.039768,-0.024977,-0.005532,0.012910,0.220774,0.174661,0.229997,0.015863,-0.009224,0.158798
490,straight_3,27.100000,3.320761,2.606696,-0.000000,0.250000,0.000000,3.342627,2.611793,-0.006892,0.232393,0.203986,-0.021830,-0.005248,0.006892,0.223306,0.163135,0.232530,0.004337,-0.009224,0.158798
491,straight_3,27.150000,3.333261,2.606696,-0.000000,0.250000,0.000000,3.356589,2.611732,0.005497,0.233116,0.207568,-0.023355,-0.004908,-0.005497,0.222089,0.138971,0.231312,-0.019827,-0.009224,0.158798
492,straight_3,27.201000,3.345761,2.606696,-0.000000,0.250000,0.000000,3.370590,2.611840,0.017645,0.233382,0.198333,-0.024915,-0.004705,-0.017645,0.220805,0.115038,0.230029,-0.043760,-0.009224,0.158798
493,straight_3,27.250000,3.358261,2.606696,-0.000000,0.250000,0.000000,3.379907,2.612006,0.025344,0.232812,0.191396,-0.021773,-0.004760,-0.025344,0.223278,0.099542,0.232501,-0.059256,-0.009224,0.158798
494,straight_3,27.300000,3.370761,2.606696,-0.000000,0.250000,0.000000,3.389261,2.612245,0.032536,0.235029,0.169896,-0.018670,-0.004944,-0.032536,0.225708,0.084827,0.234932,-0.073971,-0.009224,0.158798
495,straight_3,27.350000,3.383261,2.606696,-0.000000,0.250000,0.000000,3.403433,2.612731,0.041940,0.237587,0.144778,-0.020406,-0.005184,-0.041940,0.234085,-0.319779,0.233455,-0.093211,0.000630,-0.226568
496,straight_3,27.400000,3.395761,2.606696,-0.000000,0.250000,0.000000,3.413105,2.613139,0.045373,0.246405,0.003297,-0.017618,-0.005649,-0.045373,0.236278,-0.327481,0.235648,-0.100914,0.000630,-0.226568
497,straight_3,27.450000,3.408261,2.606696,-0.000000,0.250000,0.000000,3.427942,2.613784,0.035131,0.248714,-0.283999,-0.019918,-0.006392,-0.035131,0.234542,-0.308335,0.233911,-0.081768,0.000630,-0.226568
498,straight_3,27.500000,3.420761,2.606696,-0.000000,0.250000,0.000000,3.437854,2.614121,0.020895,0.246885,-0.360100,-0.017244,-0.007067,-0.020895,0.236781,-0.281077,0.236150,-0.054510,0.000630,-0.226568
499,straight_3,27.550000,3.433261,2.606696,-0.000000,0.250000,0.000000,3.452712,2.614372,0.000037,0.249242,-0.328266,-0.019451,-0.007676,-0.000037,0.235070,-0.240457,0.234440,-0.013890,0.000630,-0.226568
500,straight_3,27.600000,3.445761,2.606696,-0.000000,0.250000,0.000000,3.462676,2.614370,-0.012529,0.248712,-0.291975,-0.016817,-0.007886,0.012529,0.237157,-0.215704,0.236527,0.010863,0.000630,-0.226568
501,straight_3,27.650000,3.458261,2.606696,-0.000000,0.250000,0.000000,3.477549,2.614140,-0.028927,0.248842,-0.258908,-0.019064,-0.007999,0.028927,0.235275,-0.183111,0.234644,0.043457,0.000630,-0.226568
502,straight_3,27.700000,3.470761,2.606696,-0.000000,0.250000,0.000000,3.487527,2.613850,-0.038745,0.249609,-0.232775,-0.016476,-0.007798,0.038745,0.237262,-0.163113,0.236631,0.063454,0.000630,-0.226568
503,straight_3,27.750000,3.483261,2.606696,-0.000000,0.250000,0.000000,3.502446,2.613237,-0.051924,0.248656,-0.208624,-0.018819,-0.007527,0.051924,0.235238,-0.136269,0.234608,0.090299,0.000630,-0.226568
504,straight_3,27.800000,3.495761,2.606696,-0.000000,0.250000,0.000000,3.512378,2.612719,-0.060003,0.248650,-0.199168,-0.016226,-0.007009,0.060003,0.237200,-0.119177,0.236569,0.107391,0.000630,-0.226568
505,straight_3,27.850000,3.508261,2.606696,-0.000000,0.250000,0.000000,3.527276,2.611793,-0.071707,0.248888,-0.193214,-0.018600,-0.006446,0.071707,0.207408,0.248090,0.234477,0.131812,-0.027069,0.116278
506,straight_3,27.900000,3.520761,2.606696,-0.000000,0.250000,0.000000,3.541564,2.610743,-0.079094,0.218326,0.004768,-0.020418,-0.005677,0.079094,0.205815,0.264246,0.232884,0.147968,-0.027069,0.116278
507,straight_3,27.950000,3.533261,2.606696,-0.000000,0.250000,0.000000,3.550220,2.610066,-0.073832,0.216648,0.189871,-0.016664,-0.004612,0.073832,0.208918,0.255641,0.235988,0.139363,-0.027069,0.116278
508,straight_3,28.000000,3.545761,2.606696,-0.000000,0.250000,0.000000,3.558917,2.609432,-0.062423,0.219735,0.300124,-0.012960,-0.003551,0.062423,0.212076,0.234731,0.239145,0.118453,-0.027069,0.116278
509,straight_3,28.050000,3.558261,2.606696,-0.000000,0.250000,0.000000,3.572139,2.608651,-0.044800,0.222416,0.281349,-0.013776,-0.002574,0.044800,0.211659,0.201245,0.238728,0.084967,-0.027069,0.116278
510,straight_3,28.100000,3.570761,2.606696,-0.000000,0.250000,0.000000,3.581059,2.608253,-0.034216,0.223236,0.247034,-0.010238,-0.001908,0.034216,0.214594,0.181276,0.241663,0.064998,-0.027069,0.116278
511,straight_3,28.150000,3.583261,2.606696,-0.000000,0.250000,0.000000,3.594445,2.607828,-0.020165,0.223881,0.229317,-0.011159,-0.001357,0.020165,0.213953,0.154165,0.241022,0.037887,-0.027069,0.116278
512,straight_3,28.200000,3.595761,2.606696,-0.000000,0.250000,0.000000,3.603421,2.607648,-0.011336,0.224570,0.213308,-0.007649,-0.001039,0.011336,0.211158,-0.027936,0.243865,0.020803,-0.032707,-0.048739
513,straight_3,28.250000,3.608261,2.606696,-0.000000,0.250000,0.000000,3.616832,2.607525,-0.001683,0.222272,0.051326,-0.008569,-0.000843,0.001683,0.210437,-0.046890,0.243144,0.001849,-0.032707,-0.048739
514,straight_3,28.300000,3.620761,2.606696,-0.000000,0.250000,0.000000,3.625710,2.607502,-0.003864,0.221513,-0.080024,-0.004945,-0.000825,0.003864,0.213335,-0.042494,0.246042,0.006244,-0.032707,-0.048739
515,straight_3,28.351000,3.633261,2.606696,-0.000000,0.250000,0.000000,3.639090,2.607436,-0.008369,0.224563,-0.072522,-0.005822,-0.000789,0.008369,0.212626,-0.033420,0.245333,0.015318,-0.032707,-0.048739
516,straight_3,28.400000,3.645761,2.606696,-0.000000,0.250000,0.000000,3.648057,2.607361,-0.010945,0.223817,-0.057034,-0.002288,-0.000690,0.010945,0.215448,-0.028090,0.248155,0.020648,-0.032707,-0.048739
517,straight_3,28.450000,3.658261,2.606696,-0.000000,0.250000,0.000000,3.661575,2.607205,-0.014059,0.226787,-0.047936,-0.003306,-0.000555,0.014059,0.194826,0.363182,0.247331,0.027118,-0.052505,0.336063
518,straight_3,28.500000,3.670761,2.606696,-0.000000,0.250000,0.000000,3.670321,2.607081,-0.013954,0.206423,0.080799,0.000445,-0.000379,0.013954,0.197827,0.363288,0.250332,0.027225,-0.052505,0.336063
519,straight_3,28.551000,3.683261,2.606696,-0.000000,0.250000,0.000000,3.682721,2.606938,-0.000112,0.208239,0.346055,0.000540,-0.000242,0.000112,0.197927,0.335853,0.250432,-0.000211,-0.052505,0.336063
520,straight_3,28.600000,3.695761,2.606696,-0.000000,0.250000,0.000000,3.691053,2.606946,0.015976,0.208344,0.392236,0.004704,-0.000325,-0.015976,0.201227,0.303525,0.253731,-0.032538,-0.052505,0.336063
521,straight_3,28.650000,3.708261,2.606696,-0.000000,0.250000,0.000000,3.703618,2.607202,0.038696,0.211792,0.354707,0.004620,-0.000685,-0.038696,0.201004,0.257438,0.253509,-0.078625,-0.052505,0.336063
522,straight_3,28.700000,3.720761,2.606696,-0.000000,0.250000,0.000000,3.712083,2.607532,0.052129,0.211702,0.303984,0.008623,-0.001287,-0.052129,0.204054,0.229490,0.256559,-0.106573,-0.052505,0.336063
523,straight_3,28.750000,3.733261,2.606696,-0.000000,0.250000,0.000000,3.724797,2.608235,0.069697,0.213665,0.277920,0.008337,-0.002125,-0.069697,0.203558,0.192844,0.256062,-0.143220,-0.052505,0.336063
524,straight_3,28.800000,3.745761,2.606696,-0.000000,0.250000,0.000000,3.737644,2.609168,0.084690,0.214549,0.227656,0.007879,-0.003150,-0.084690,0.222421,0.135558,0.255407,-0.175050,-0.032986,0.310608
525,straight_3,28.851000,3.758261,2.606696,-0.000000,0.250000,0.000000,3.746644,2.609938,0.092823,0.233261,0.190546,0.011267,-0.004305,-0.092823,0.224951,0.117214,0.257937,-0.193394,-0.032986,0.310608
526,straight_3,28.901000,3.770761,2.606696,-0.000000,0.250000,0.000000,3.760649,2.611272,0.103747,0.235276,0.180640,0.009584,-0.005598,-0.103747,0.223336,0.093038,0.256323,-0.217571,-0.032986,0.310608
527,straight_3,28.950000,3.783261,2.606696,-0.000000,0.250000,0.000000,3.770005,2.612247,0.110309,0.235091,0.158793,0.012565,-0.006976,-0.110309,0.225546,0.077434,0.258532,-0.233174,-0.032986,0.310608
528,straight_3,29.000000,3.795761,2.606696,-0.000000,0.250000,0.000000,3.779400,2.613288,0.116100,0.237417,0.132160,0.015488,-0.008443,-0.116100,0.227721,0.063211,0.260707,-0.247397,-0.032986,0.310608
529,straight_3,29.050000,3.808261,2.606696,-0.000000,0.250000,0.000000,3.793617,2.614966,0.123274,0.239706,0.107883,0.013516,-0.010008,-0.123274,0.225929,0.046046,0.258916,-0.264562,-0.032986,0.310608
530,straight_3,29.100000,3.820761,2.606696,-0.000000,0.250000,0.000000,3.803093,2.616141,0.126974,0.237820,0.078584,0.016330,-0.011606,-0.126974,0.269559,0.038865,0.261051,-0.274839,0.008508,0.313704
531,straight_3,29.150000,3.833261,2.606696,-0.000000,0.250000,0.000000,3.817925,2.618048,0.131114,0.271001,0.059875,0.013720,-0.013260,-0.131114,0.267338,0.027609,0.258830,-0.286095,0.008508,0.313704
532,straight_3,29.200000,3.845761,2.606696,-0.000000,0.250000,0.000000,3.834682,2.620269,0.134183,0.281409,0.047115,0.009164,-0.014934,-0.134183,0.263591,0.018457,0.255084,-0.295247,0.008508,0.313704
533,straight_3,29.250000,3.858261,2.606696,-0.000000,0.250000,0.000000,3.845717,2.621759,0.135572,0.277465,0.031493,0.010393,-0.016620,-0.135572,0.264528,0.012644,0.256021,-0.301060,0.008508,0.313704
534,straight_3,29.300000,3.870761,2.606696,-0.000000,0.250000,0.000000,3.862252,2.624019,0.137055,0.278451,0.021571,0.006063,-0.018323,-0.137055,0.261014,0.006613,0.252506,-0.307091,0.008508,0.313704
535,straight_3,29.350000,3.883261,2.606696,-0.000000,0.250000,0.000000,3.873172,2.625525,0.137597,0.274751,0.011276,0.007411,-0.020035,-0.137597,0.262074,0.002449,0.253566,-0.311255,0.008508,0.313704
536,straight_3,29.400000,3.895761,2.606696,-0.000000,0.250000,0.000000,3.884081,2.627035,0.137898,0.275867,0.004169,0.008773,-0.021752,-0.137898,0.263153,-0.001244,0.254645,-0.314948,0.008508,0.313704
537,straight_3,29.450000,3.908261,2.606696,-0.000000,0.250000,0.000000,3.900511,2.629316,0.137953,0.277003,-0.002113,0.004566,-0.023471,-0.137953,0.259786,-0.004450,0.251278,-0.318154,0.008508,0.313704
538,straight_3,29.500000,3.920761,2.606696,-0.000000,0.250000,0.000000,3.911412,2.630829,0.137755,0.273458,-0.007584,0.005947,-0.025188,-0.137755,0.260897,-0.007145,0.252389,-0.320849,0.008508,0.313704
539,straight_3,29.550000,3.933261,2.606696,-0.000000,0.250000,0.000000,3.927700,2.633085,0.137160,0.274628,-0.012186,0.001901,-0.026902,-0.137160,0.257680,-0.009039,0.249173,-0.322743,0.008508,0.313704
540,straight_3,29.600000,3.945761,2.606696,-0.000000,0.250000,0.000000,3.943886,2.635317,0.136300,0.271242,-0.015418,-0.002031,-0.028610,-0.136300,0.296241,-0.150703,0.246056,-0.324098,0.050185,0.173395
541,straight_3,29.650000,3.958261,2.606696,-0.000000,0.250000,0.000000,3.955215,2.636868,0.132328,0.299539,-0.176314,-0.000962,-0.030310,-0.132328,0.297230,-0.145818,0.247045,-0.319214,0.050185,0.173395
542,straight_3,29.700000,3.970761,2.606696,-0.000000,0.250000,0.000000,3.967534,2.638493,0.124158,0.310701,-0.200675,-0.000736,-0.031952,-0.124158,0.297672,-0.132434,0.247487,-0.305829,0.050185,0.173395
543,straight_3,29.751000,3.983261,2.606696,-0.000000,0.250000,0.000000,3.986043,2.640761,0.112397,0.310859,-0.194001,-0.006585,-0.033538,-0.112397,0.293340,-0.111768,0.243155,-0.285163,0.050185,0.173395
544,straight_3,29.800000,3.995761,2.606696,-0.000000,0.250000,0.000000,3.998372,2.642151,0.104919,0.309494,-0.181596,-0.006309,-0.034986,-0.104919,0.293763,-0.099417,0.243578,-0.272813,0.050185,0.173395
545,straight_3,29.850000,4.008261,2.606696,-0.000000,0.250000,0.000000,4.016829,2.644058,0.094318,0.309224,-0.169682,-0.012048,-0.036389,-0.094318,0.289435,-0.080740,0.239250,-0.254135,0.050185,0.173395
546,straight_3,29.900000,4.020761,2.606696,-0.000000,0.250000,0.000000,4.029056,2.645214,0.088310,0.304774,-0.136448,-0.011660,-0.037636,-0.088310,0.289883,-0.070969,0.239698,-0.244365,0.050185,0.173395
547,straight_3,29.950000,4.033261,2.606696,-0.000000,0.250000,0.000000,4.047282,2.646801,0.080559,0.305140,-0.121125,-0.017203,-0.038847,-0.080559,0.285612,-0.057647,0.235427,-0.231042,0.050185,0.173395
548,straight_3,30.000000,4.045761,2.606696,-0.000000,0.250000,0.000000,4.059363,2.647776,0.076302,0.300669,-0.098074,-0.016693,-0.039924,-0.076302,0.266539,0.077937,0.235918,-0.224468,0.030621,0.302405
549,straight_3,30.050000,4.058261,2.606696,-0.000000,0.250000,0.000000,4.076842,2.649098,0.074301,0.280569,0.088131,-0.021677,-0.040905,-0.074301,0.262590,0.080174,0.231969,-0.222231,0.030621,0.302405
550,straight_3,30.100000,4.070761,2.606696,-0.000000,0.250000,0.000000,4.087973,2.649934,0.079108,0.277284,0.125635,-0.020574,-0.041743,-0.079108,0.263380,0.069052,0.232759,-0.233353,0.030621,0.302405
551,straight_3,30.150000,4.083261,2.606696,-0.000000,0.250000,0.000000,4.104532,2.651273,0.086697,0.277242,0.117853,-0.025050,-0.042568,-0.086697,0.259642,0.052389,0.229021,-0.250016,0.030621,0.302405
552,straight_3,30.200000,4.095761,2.606696,-0.000000,0.250000,0.000000,4.115540,2.652231,0.091057,0.273552,0.086275,-0.023837,-0.043547,-0.091057,0.260516,0.041905,0.229895,-0.260499,0.030621,0.302405
553,straight_3,30.250000,4.108261,2.606696,-0.000000,0.250000,0.000000,4.131897,2.653738,0.095867,0.274228,0.071517,-0.028030,-0.044564,-0.095867,0.257049,0.030456,0.226428,-0.271949,0.030621,0.302405
554,straight_3,30.300000,4.120761,2.606696,-0.000000,0.250000,0.000000,4.142742,2.654781,0.098286,0.270578,0.051974,-0.026593,-0.045696,-0.098286,0.258140,0.023578,0.227519,-0.278826,0.030621,0.302405
555,straight_3,30.350000,4.133261,2.606696,-0.000000,0.250000,0.000000,4.158933,2.656386,0.101041,0.271727,0.040235,-0.030553,-0.046847,-0.101041,0.254904,0.015998,0.224283,-0.286407,0.030621,0.302405
556,straight_3,30.400000,4.145761,2.606696,-0.000000,0.250000,0.000000,4.169676,2.657475,0.102370,0.268320,0.027295,-0.028979,-0.048070,-0.102370,0.256130,0.011140,0.225508,-0.291265,0.030621,0.302405
557,straight_3,30.450000,4.158261,2.606696,-0.000000,0.250000,0.000000,4.185730,2.659129,0.103748,0.269610,0.019004,-0.032751,-0.049306,-0.103748,0.218497,0.034692,0.222455,-0.296248,-0.003958,0.330940
558,straight_3,30.500000,4.170761,2.606696,-0.000000,0.250000,0.000000,4.196115,2.660209,0.105218,0.247825,0.054242,-0.030833,-0.050554,-0.105218,0.219993,0.029506,0.223951,-0.301434,-0.003958,0.330940
559,straight_3,30.550000,4.183261,2.606696,-0.000000,0.250000,0.000000,4.209950,2.661677,0.108405,0.231571,0.050352,-0.032480,-0.051771,-0.108405,0.218590,0.020942,0.222548,-0.309998,-0.003958,0.330940
560,straight_3,30.601000,4.195761,2.606696,-0.000000,0.250000,0.000000,4.223701,2.663180,0.110827,0.230095,0.035735,-0.034016,-0.053047,-0.110827,0.217296,0.013802,0.221254,-0.317138,-0.003958,0.330940
561,straight_3,30.650000,4.208261,2.606696,-0.000000,0.250000,0.000000,4.232820,2.664195,0.111999,0.228732,0.023547,-0.030831,-0.054394,-0.111999,0.219810,0.009032,0.223768,-0.321908,-0.003958,0.330940
562,straight_3,30.700000,4.220761,2.606696,-0.000000,0.250000,0.000000,4.241967,2.665224,0.112767,0.231379,0.015406,-0.027657,-0.055770,-0.112767,0.222328,0.005021,0.226286,-0.325919,-0.003958,0.330940
563,straight_3,30.750000,4.233261,2.606696,-0.000000,0.250000,0.000000,4.255843,2.666797,0.113477,0.234030,0.008560,-0.029242,-0.057157,-0.113477,0.221040,0.001102,0.224998,-0.329838,-0.003958,0.330940
564,straight_3,30.800000,4.245761,2.606696,-0.000000,0.250000,0.000000,4.265129,2.667856,0.113746,0.232674,0.000000,-0.026184,-0.058566,-0.113746,0.223479,-0.001970,0.227437,-0.332910,-0.003958,0.330940
565,straight_3,30.850000,4.258261,2.606696,-0.000000,0.250000,0.000000,4.279079,2.669449,0.113697,0.235241,-0.003352,-0.027802,-0.059986,-0.113697,0.222186,-0.004428,0.226144,-0.335368,-0.003958,0.330940
566,straight_3,30.900000,4.270761,2.606696,-0.000000,0.250000,0.000000,4.288399,2.670513,0.113476,0.233880,-0.007547,-0.024751,-0.061409,-0.113476,0.224634,-0.006549,0.228592,-0.337489,-0.003958,0.330940
567,straight_3,30.950000,4.283261,2.606696,-0.000000,0.250000,0.000000,4.302421,2.672110,0.112913,0.236456,-0.011167,-0.026408,-0.062838,-0.112913,0.203750,-0.135577,0.227282,-0.338935,-0.023531,0.203358
568,straight_3,31.000000,4.295761,2.606696,-0.000000,0.250000,0.000000,4.311532,2.673143,0.110745,0.218009,-0.122227,-0.023018,-0.064297,-0.110745,0.206523,-0.133866,0.230054,-0.337224,-0.023531,0.203358
569,straight_3,31.050000,4.308261,2.606696,-0.000000,0.250000,0.000000,4.324410,2.674545,0.100085,0.215856,-0.186304,-0.022847,-0.065896,-0.100085,0.206940,-0.115425,0.230471,-0.318783,-0.023531,0.203358
570,straight_3,31.101000,4.320761,2.606696,-0.000000,0.250000,0.000000,4.337337,2.675816,0.088981,0.216922,-0.185343,-0.022652,-0.067374,-0.088981,0.207358,-0.095877,0.230889,-0.299235,-0.023531,0.203358
571,straight_3,31.150000,4.333261,2.606696,-0.000000,0.250000,0.000000,4.346022,2.676590,0.082232,0.218272,-0.163640,-0.018458,-0.068610,-0.082232,0.290706,-0.470694,0.234389,-0.287961,0.056317,-0.182733
572,straight_3,31.200000,4.345761,2.606696,-0.000000,0.250000,0.000000,4.354993,2.677328,0.074512,0.235826,-0.245233,-0.014464,-0.069748,-0.074512,0.294052,-0.457304,0.237735,-0.274571,0.056317,-0.182733
573,straight_3,31.250000,4.358261,2.606696,-0.000000,0.250000,0.000000,4.371171,2.678449,0.048302,0.294943,-0.575332,-0.016359,-0.071046,-0.048302,0.292939,-0.407220,0.236621,-0.224487,0.056317,-0.182733
574,straight_3,31.300000,4.370761,2.606696,-0.000000,0.250000,0.000000,4.383376,2.679021,0.026648,0.308152,-0.477509,-0.014537,-0.071963,-0.026648,0.294599,-0.365563,0.238282,-0.182830,0.056317,-0.182733
575,straight_3,31.350000,4.383261,2.606696,-0.000000,0.250000,0.000000,4.401912,2.679422,-0.000574,0.310103,-0.426934,-0.018609,-0.072737,0.000574,0.264156,-0.369579,0.235113,-0.129778,0.029043,-0.239801
576,straight_3,31.400000,4.395761,2.606696,-0.000000,0.250000,0.000000,4.414115,2.679414,-0.019014,0.296011,-0.500953,-0.016967,-0.073053,0.019014,0.265424,-0.333269,0.236381,-0.093468,0.029043,-0.239801
577,straight_3,31.450000,4.408261,2.606696,-0.000000,0.250000,0.000000,4.430982,2.679010,-0.045664,0.279378,-0.389352,-0.019396,-0.073275,0.045664,0.263266,-0.280370,0.234222,-0.040568,0.029043,-0.239801
578,straight_3,31.500000,4.420761,2.606696,-0.000000,0.250000,0.000000,4.447669,2.678182,-0.067044,0.277121,-0.327440,-0.022058,-0.073128,0.067044,0.260835,-0.237343,0.231792,0.002458,0.029043,-0.239801
579,straight_3,31.550000,4.433261,2.606696,-0.000000,0.250000,0.000000,4.458706,2.677440,-0.079198,0.275571,-0.286031,-0.019768,-0.072535,0.079198,0.262445,-0.211969,0.233402,0.027833,0.029043,-0.239801
580,straight_3,31.601000,4.445761,2.606696,-0.000000,0.250000,0.000000,4.475159,2.676087,-0.095010,0.276135,-0.248631,-0.022682,-0.071867,0.095010,0.200788,-0.166331,0.230727,0.060659,-0.029939,-0.226990
581,straight_3,31.650000,4.458261,2.606696,-0.000000,0.250000,0.000000,4.485876,2.675068,-0.104592,0.255949,-0.228002,-0.020326,-0.070882,0.104592,0.202434,-0.145393,0.232373,0.081597,-0.029939,-0.226990
582,straight_3,31.700000,4.470761,2.606696,-0.000000,0.250000,0.000000,4.499326,2.673647,-0.117156,0.214740,-0.198393,-0.020543,-0.069831,0.117156,0.201913,-0.118373,0.231851,0.108616,-0.029939,-0.226990
583,straight_3,31.750000,4.483261,2.606696,-0.000000,0.250000,0.000000,4.507826,2.672648,-0.124723,0.213661,-0.187663,-0.016170,-0.068495,0.124723,0.205183,-0.100836,0.235122,0.126154,-0.029939,-0.226990
584,straight_3,31.800000,4.495761,2.606696,-0.000000,0.250000,0.000000,4.516347,2.671578,-0.131843,0.215826,-0.170103,-0.011877,-0.067025,0.131843,0.208389,-0.083949,0.238328,0.143040,-0.029939,-0.226990
585,straight_3,31.850000,4.508261,2.606696,-0.000000,0.250000,0.000000,4.529291,2.669838,-0.141237,0.219357,-0.143280,-0.011932,-0.065473,0.141237,0.208026,-0.062368,0.237965,0.164622,-0.029939,-0.226990
586,straight_3,31.900000,4.520761,2.606696,-0.000000,0.250000,0.000000,4.537970,2.668603,-0.146194,0.218975,-0.106443,-0.008007,-0.063753,0.146194,0.210989,-0.049357,0.240928,0.177633,-0.029939,-0.226990
587,straight_3,31.950000,4.533261,2.606696,-0.000000,0.250000,0.000000,4.551060,2.666661,-0.151867,0.222094,-0.084235,-0.008522,-0.061967,0.151867,0.210366,-0.034796,0.240305,0.192193,-0.029939,-0.226990
588,straight_3,32.000000,4.545761,2.606696,-0.000000,0.250000,0.000000,4.559828,2.665319,-0.154715,0.221438,-0.059382,-0.004865,-0.060090,0.154715,0.213183,-0.025722,0.243122,0.201268,-0.029939,-0.226990
589,straight_3,32.050000,4.558261,2.606696,-0.000000,0.250000,0.000000,4.573043,2.663250,-0.157776,0.224403,-0.043894,-0.005712,-0.058174,0.157776,0.212386,-0.016151,0.242325,0.210839,-0.029939,-0.226990
590,straight_3,32.100000,4.570761,2.606696,-0.000000,0.250000,0.000000,4.581890,2.661842,-0.159189,0.223564,-0.027557,-0.002247,-0.056213,0.159189,0.209624,0.453893,0.245042,0.217194,-0.035417,0.236700
591,straight_3,32.150000,4.583261,2.606696,-0.000000,0.250000,0.000000,4.595046,2.659728,-0.157324,0.220657,0.129341,-0.003330,-0.054223,0.157324,0.208831,0.453745,0.244248,0.217046,-0.035417,0.236700
592,final_stop,32.200000,4.595761,2.606696,-0.000000,0.000000,0.000000,4.603747,2.658355,-0.147722,0.219822,0.308145,-0.000295,-0.052271,0.147722,-0.000236,0.201356,-0.000236,0.201356,0.000000,0.000000
593,final_stop,32.250000,4.595761,2.606696,-0.000000,0.000000,0.000000,4.616314,2.656535,-0.123677,0.192073,0.345745,-0.014248,-0.051994,0.123677,-0.011398,0.153765,-0.011398,0.153765,0.000000,0.000000
594,final_stop,32.300000,4.595761,2.606696,-0.000000,0.000000,0.000000,4.622836,2.655703,-0.113614,0.147361,0.212138,-0.021344,-0.051760,0.113614,-0.017075,0.134060,-0.017075,0.134060,0.000000,0.000000
595,final_stop,32.351000,4.595761,2.606696,-0.000000,0.000000,0.000000,4.629430,2.654938,-0.101657,0.082168,0.187291,-0.028599,-0.051409,0.101657,-0.022879,0.110777,-0.022879,0.110777,0.000000,0.000000
596,final_stop,32.400000,4.595761,2.606696,-0.000000,0.000000,0.000000,4.631737,2.654692,-0.094823,0.040923,0.157591,-0.031269,-0.051187,0.094823,-0.025015,0.097509,-0.025015,0.097509,0.000000,0.000000
597,final_stop,32.450000,4.595761,2.606696,-0.000000,0.000000,0.000000,4.632011,2.654650,-0.085983,-0.021400,0.137766,-0.031998,-0.050890,0.085983,-0.025598,0.080364,-0.025598,0.080364,0.000000,0.000000
598,final_stop,32.500000,4.595761,2.606696,-0.000000,0.000000,0.000000,4.630988,2.654736,-0.080446,-0.026945,0.137161,-0.031252,-0.050715,0.080446,-0.025002,0.069604,-0.025002,0.069604,0.000000,0.000000
599,final_stop,32.552000,4.595761,2.606696,-0.000000,0.000000,0.000000,4.629396,2.654862,-0.072786,-0.026318,0.118795,-0.030043,-0.050484,0.072786,-0.024034,0.054699,-0.024034,0.054699,0.000000,0.000000
600,final_stop,32.600000,4.595761,2.606696,-0.000000,0.000000,0.000000,4.628357,2.654938,-0.068314,-0.025299,0.093354,-0.029227,-0.050354,0.068314,-0.023381,0.045989,-0.023381,0.045989,0.000000,0.000000
601,final_stop,32.651000,4.595761,2.606696,-0.000000,0.000000,0.000000,4.626864,2.655039,-0.063173,-0.024612,0.078488,-0.027988,-0.050210,0.063173,-0.022391,0.035968,-0.022391,0.035968,0.000000,0.000000
602,final_stop,32.700000,4.595761,2.606696,-0.000000,0.000000,0.000000,4.625433,2.655129,-0.059165,-0.023569,0.061382,-0.026755,-0.050103,0.059165,-0.021404,0.028145,-0.021404,0.028145,0.000000,0.000000
603,final_stop,32.750000,4.595761,2.606696,-0.000000,0.000000,0.000000,4.624524,2.655184,-0.057124,-0.022531,0.048030,-0.025947,-0.050050,0.057124,-0.020758,0.024157,-0.020758,0.024157,0.000000,0.000000
604,final_stop,32.800000,4.595761,2.606696,-0.000000,0.000000,0.000000,4.623638,2.655234,-0.055346,-0.021850,0.041223,-0.025149,-0.050006,0.055346,-0.020119,0.020681,-0.020119,0.020681,0.000000,0.000000
605,final_stop,32.850000,4.595761,2.606696,-0.000000,0.000000,0.000000,4.622350,2.655305,-0.053056,-0.021178,0.035289,-0.023973,-0.049951,0.053056,-0.019179,0.016201,-0.019179,0.016201,0.000000,0.000000
606,final_stop,32.900000,4.595761,2.606696,-0.000000,0.000000,0.000000,4.621525,2.655349,-0.051806,-0.020188,0.027643,-0.023209,-0.049922,0.051806,-0.018568,0.013752,-0.018568,0.013752,0.000000,0.000000
607,final_stop,32.950000,4.595761,2.606696,-0.000000,0.000000,0.000000,4.620335,2.655411,-0.050277,-0.019545,0.023463,-0.022094,-0.049888,0.050277,-0.017676,0.010755,-0.017676,0.010755,0.000000,0.000000
608,final_stop,33.000000,4.595761,2.606696,-0.000000,0.000000,0.000000,4.619574,2.655449,-0.049447,-0.018606,0.018347,-0.021374,-0.049870,0.049447,-0.017099,0.009128,-0.017099,0.009128,0.000000,0.000000
609,final_stop,33.050000,4.595761,2.606696,-0.000000,0.000000,0.000000,4.618478,2.655503,-0.048433,-0.017999,0.015569,-0.020327,-0.049850,0.048433,-0.016261,0.007136,-0.016261,0.007136,0.000000,0.000000
610,final_stop,33.100000,4.595761,2.606696,-0.000000,0.000000,0.000000,4.617777,2.655537,-0.047883,-0.017117,0.012170,-0.019652,-0.049839,0.047883,-0.015722,0.006056,-0.015722,0.006056,0.000000,0.000000
